split,group,filtered_row,source_row,baseline_similarity,sentence2_token_length,sentence1,sentence2
validation,all,568,575,0.7782443761825562,8,a black dog is running through the grass carrying something red in its mouth .,the dog plays in the park .
validation,all,572,580,0.7808446884155273,5,cause ( a liquid ) to leach or percolate .,"guide , draw through"
validation,all,576,584,0.782921552658081,12,us stocks open higher despite gdp miss,chinese shares close lower on wednesday
validation,all,577,585,0.7834405899047852,6,lessen in force or effect .,state or say further ;
validation,all,578,586,0.7839674949645996,21,"he was listed last night in critical but stable condition at kings county hospital center , police said .",knox county health department is following national centers for disease control and prevention protocol to contain infection .
validation,all,579,587,0.7844833731651306,13,boy in tan hat laughs while sitting near playground equipment .,A boy is wearing an orange shirt and a striped tie
validation,all,581,589,0.7855219841003418,7,A climber is parking with the children by a small statue,A lady is standing near three children
validation,all,584,592,0.7870818376541138,90,"ambient conditions of temperature , precipitation , windiness , and sunniness pertain at a certain place and time. further specification of the conditions that pertain may also be indicated .","this frame contains transparent nouns ( and some adjectives ) denoting quantities of a mass or of individuals. as opposed to aggregate words such as group , set , these quantity do not have a status as wholes on their own. initially , at least , we annotate both quantity of masses and of individuals in this frame , though we may split the frame along these lines later on ."
validation,all,586,594,0.7881242036819458,11,A dog with long hair and a red vest is running in the grass,a domestic animal stands in a pen .
validation,all,591,600,0.7912454605102539,26,car bombing kills 53 in damascus,"more than 10,000 people , most of them civilians , have been killed in three decades of insurgency ."
validation,all,603,613,0.7980036735534668,8,the state of being depleted .,lessen in force or effect .
validation,all,613,623,0.8032050132751465,10,British Girl And Grandad Drown In Portugal,death toll rises in russia plane crash
validation,all,615,625,0.8042385578155518,22,v kerry says # iran must come clean on # nuclear program,he also reaffirmed his wish to resolve the north korean nuclear crisis peacefully .
validation,all,617,627,0.8052821159362793,8,a man and woman are talking .,A man is massaging a woman
validation,all,620,630,0.8068374395370483,11,A big dog and a small white dog are walking past each other,two dogs are sniffing something in the rocks .
validation,all,622,632,0.8078744411468506,10,A dirty tan dog is rolling in the dirt and looking right at the camera,A light brown dog is running up a street
validation,all,623,633,0.8084044456481934,11,( cause to ) change from a gas to a liquid .,exhaust by allowing to pull on the line .
validation,all,627,637,0.8104742169380188,10,Funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place,British Girl And Grandad Drown In Portugal
validation,all,632,642,0.813069224357605,11,a man is cutting carpet with a knife .,a man is slicing potato .
validation,all,634,644,0.8141283988952637,10,the black dog is running on the grass with a toy in it 's mouth .,a dog is running toward the camera .
validation,all,637,647,0.8156825304031372,90,a solid piece of something ( usually having flat rectangular sides ) .,"this frame contains transparent nouns ( and some adjectives ) denoting quantities of a mass or of individuals. as opposed to aggregate words such as group , set , these quantity do not have a status as wholes on their own. initially , at least , we annotate both quantity of masses and of individuals in this frame , though we may split the frame along these lines later on ."
validation,all,639,649,0.8167318105697632,6,The machine shaved the end of the pencil.,Someone is drawing a person
validation,all,640,650,0.8172388672828674,10,a group of people ride in a race,A group of people are dancing in a show
validation,all,643,654,0.8193065524101257,9,gunmen kill 11 foreign tourists in pakistan,ten killed in alaska plane crash
validation,all,646,657,0.8208780288696289,11,separate into constituents by soaking .,the act or means of getting rid of something .
validation,all,653,664,0.8245359659194946,8,car bombing kills 53 in damascus,2 traffic accidents leave 47 dead in china
validation,all,656,667,0.826087236404419,90,a prominent attribute or aspect of something .,"this frame contains transparent nouns ( and some adjectives ) denoting quantities of a mass or of individuals. as opposed to aggregate words such as group , set , these quantity do not have a status as wholes on their own. initially , at least , we annotate both quantity of masses and of individuals in this frame , though we may split the frame along these lines later on ."
validation,all,657,668,0.8266197443008423,15,"nicaragua , venezuela offer asylum to snowden",assange appeals extradition to uk 's top court
validation,all,660,671,0.8281533718109131,9,pakistani girl shot by taliban appears on video,8 soldiers killed in bomb attack in NW Pakistan
validation,all,661,672,0.8286751508712769,11,"reimburse or compensate ( someone ) , as for a loss .","the act of spending , disbursing funds"
validation,all,663,674,0.8297199010848999,28,Chinese stocks open lower Friday,"Corixa's stock barely flinched on the news, dipping 12 cents to close at $6.88."
validation,all,665,676,0.8307563066482544,12,"gunshots , explosions rock thai protest day ahead of polls","Egypt braces for more protests, prays for calm"
validation,all,666,677,0.8312888145446777,19,the activity of supplying or providing something .,"impose , involve , or imply as a necessary accompaniment or result ."
validation,all,670,681,0.8333724737167358,7,a man playing the guitar .,Guitar is being played by two men
validation,all,672,683,0.83442223072052,12,There is no man putting some cheese on a pizza,There is no man dressed in black wearing an elaborate black mask
validation,all,674,685,0.8354706764221191,18,""" the electrical state at the terminal matches the battery "" "" s electrical state """,you have reached a point where the terminals are not connected to each other .
validation,all,679,690,0.8380473852157593,17,( cause to ) move gently back and forth,"stop for a moment , as if out of uncertainty or caution ."
validation,all,684,695,0.8405632972717285,27,"one killed , 40 injured in mexico candy factory blast","tragic . my thoughts and prayers go out to all ... "" at least 220 killed in brazil nightclub fire """
